BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
200906,18,2225,200906,18,2225,28613,168297,WISCONSIN,55,2009,June,Hail,C,43,GRANT,ARX,18-JUN-09 22:25:00,CST-6,18-JUN-09 22:25:00,0,0,0,0,8.00K,10.00K,Fire Department/Rescue,1.75,,,,,,,,,,,2,SW,BLUE RIVER,2,SW,BLUE RIVER,43.16,-90.61,43.16,-90.61,A cluster of thunderstorms produced large hail up to the size of baseballs during the late evening of June 18.,,CSV
200906,18,2200,200906,18,2200,28613,168306,WISCONSIN,55,2009,June,Hail,C,43,GRANT,ARX,18-JUN-09 22:00:00,CST-6,18-JUN-09 22:00:00,0,0,0,0,2.50K,5.00K,Public,1.25,,,,,,,,,,,4,SSE,BLUE RIVER,4,SSE,BLUE RIVER,43.13,-90.54,43.13,-90.54,A cluster of thunderstorms produced large hail up to the size of baseballs during the late evening of June 18.,"Hail was associated with the first storm to move through the area. In addition, around 4.5 inches of rain was measured.",CSV
200906,18,2228,200906,18,2228,28613,179330,WISCONSIN,55,2009,June,Hail,C,43,GRANT,ARX,18-JUN-09 22:28:00,CST-6,18-JUN-09 22:28:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,1,W,MUSCODA,1,W,MUSCODA,43.18,-90.4699,43.18,-90.4699,A cluster of thunderstorms produced large hail up to the size of baseballs during the late evening of June 18.,,CSV
200902,26,1220,200902,27,0,25438,155635,WISCONSIN,55,2009,February,Winter Storm,Z,42,MONROE,ARX,26-FEB-09 12:20:00,CST-6,27-FEB-09 00:00:00,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,"Low pressure moving from the central Plains toward the lower Great Lakes produced a wintry mix of precipitation on February 26. A combination of snow, sleet, freezing rain and rain occurred, along with isolated thunderstorms. Highest snowfall totals of 4 to 6 inches occurred through the Highway 10 corridor and points northward. Up to a half of an inch of sleet was reported across parts of the area.",Sleet accumulation totaled 0.50 inch.,CSV
200902,26,1220,200902,27,0,25438,155636,WISCONSIN,55,2009,February,Winter Storm,Z,44,ADAMS,ARX,26-FEB-09 12:20:00,CST-6,27-FEB-09 00:00:00,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,,,,,,,,,,,"Low pressure moving from the central Plains toward the lower Great Lakes produced a wintry mix of precipitation on February 26. A combination of snow, sleet, freezing rain and rain occurred, along with isolated thunderstorms. Highest snowfall totals of 4 to 6 inches occurred through the Highway 10 corridor and points northward. Up to a half of an inch of sleet was reported across parts of the area.",Sleet was mixed with snow.,CSV
200902,18,1530,200902,18,1830,27303,160187,WISCONSIN,55,2009,February,Winter Weather,Z,61,GRANT,ARX,18-FEB-09 15:30:00,CST-6,18-FEB-09 18:30:00,2,0,0,0,8.00K,0.00K,Newspaper,,,,,,,,,,,,,,,,,,,,,,A layer of snow and ice led to numerous accidents across southwest Wisconsin.,Snow and ice covered roads led to several accidents across Grant County.  One young man lost control of his truck and trailer snapping a power pole in half. About a half hour later a collision on Highway 18 led to several heads of cattle being killed in a trailer.,CSV
200901,1,0,200901,31,2359,25934,151431,WISCONSIN,55,2009,January,Drought,Z,10,ONEIDA,GRB,01-JAN-09 00:00:00,CST-6,31-JAN-09 23:59:00,0,0,0,0,,,Other Federal Agency,,,,,,,,,,,,,,,,,,,,,,"Another month of below normal precipitation caused severe drought conditions (D2), that began in late September 2008, to persist across parts of north-central, central and northeast Wisconsin. The severe drought (D2) continued through February 2009.",,CSV
200901,1,0,200901,31,2359,25934,151432,WISCONSIN,55,2009,January,Drought,Z,11,FOREST,GRB,01-JAN-09 00:00:00,CST-6,31-JAN-09 23:59:00,0,0,0,0,,,Other Federal Agency,,,,,,,,,,,,,,,,,,,,,,"Another month of below normal precipitation caused severe drought conditions (D2), that began in late September 2008, to persist across parts of north-central, central and northeast Wisconsin. The severe drought (D2) continued through February 2009.",,CSV
200901,1,0,200901,31,2359,25934,151430,WISCONSIN,55,2009,January,Drought,Z,5,VILAS,GRB,01-JAN-09 00:00:00,CST-6,31-JAN-09 23:59:00,0,0,0,0,,,Other Federal Agency,,,,,,,,,,,,,,,,,,,,,,"Another month of below normal precipitation caused severe drought conditions (D2), that began in late September 2008, to persist across parts of north-central, central and northeast Wisconsin. The severe drought (D2) continued through February 2009.",,CSV
200906,18,2215,200906,18,2215,28613,179331,WISCONSIN,55,2009,June,Hail,C,43,GRANT,ARX,18-JUN-09 22:15:00,CST-6,18-JUN-09 22:15:00,0,0,0,0,0.00K,0.00K,Public,0.88,,,,,,,,,,,0,N,BLUE RIVER,0,N,BLUE RIVER,43.18,-90.57,43.18,-90.57,A cluster of thunderstorms produced large hail up to the size of baseballs during the late evening of June 18.,,CSV
200911,1,0,200911,30,2359,35215,203583,WISCONSIN,55,2009,November,Drought,Z,4,IRON,DLH,01-NOV-09 00:00:00,CST-6,30-NOV-09 23:59:00,0,0,0,0,0.00K,0.00K,Other Federal Agency,,,,,,,,,,,,,,,,,,,,,,"Extreme (D3) drought conditions prevailed across portions of northwest Wisconsin in early November, mainly across Sawyer and Washburn counties.  This area was downgraded slightly to severe (D2) drought status by the middle and end of the month.  Severe drought conditions also covered much of Price, as well as southern Iron, Ashland, and Bayfield counties, and eastern Burnett county through the month of November.",,CSV
200911,1,0,200911,30,2359,35215,203584,WISCONSIN,55,2009,November,Drought,Z,9,PRICE,DLH,01-NOV-09 00:00:00,CST-6,30-NOV-09 23:59:00,0,0,0,0,0.00K,0.00K,Other Federal Agency,,,,,,,,,,,,,,,,,,,,,,"Extreme (D3) drought conditions prevailed across portions of northwest Wisconsin in early November, mainly across Sawyer and Washburn counties.  This area was downgraded slightly to severe (D2) drought status by the middle and end of the month.  Severe drought conditions also covered much of Price, as well as southern Iron, Ashland, and Bayfield counties, and eastern Burnett county through the month of November.",,CSV
200911,1,0,200911,30,2359,35215,203585,WISCONSIN,55,2009,November,Drought,Z,8,SAWYER,DLH,01-NOV-09 00:00:00,CST-6,30-NOV-09 23:59:00,0,0,0,0,0.00K,0.00K,Other Federal Agency,,,,,,,,,,,,,,,,,,,,,,"Extreme (D3) drought conditions prevailed across portions of northwest Wisconsin in early November, mainly across Sawyer and Washburn counties.  This area was downgraded slightly to severe (D2) drought status by the middle and end of the month.  Severe drought conditions also covered much of Price, as well as southern Iron, Ashland, and Bayfield counties, and eastern Burnett county through the month of November.",,CSV
200911,1,0,200911,30,2359,35215,203586,WISCONSIN,55,2009,November,Drought,Z,7,WASHBURN,DLH,01-NOV-09 00:00:00,CST-6,30-NOV-09 23:59:00,0,0,0,0,0.00K,0.00K,Other Federal Agency,,,,,,,,,,,,,,,,,,,,,,"Extreme (D3) drought conditions prevailed across portions of northwest Wisconsin in early November, mainly across Sawyer and Washburn counties.  This area was downgraded slightly to severe (D2) drought status by the middle and end of the month.  Severe drought conditions also covered much of Price, as well as southern Iron, Ashland, and Bayfield counties, and eastern Burnett county through the month of November.",,CSV
200901,13,700,200901,13,1100,26036,152204,WISCONSIN,55,2009,January,Cold/Wind Chill,Z,68,GREEN,MKX,13-JAN-09 07:00:00,CST-6,13-JAN-09 11:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"Bitter cold arctic air poured into South-central and Southeast Wisconsin on January 13th in the wake of an Alberta Clipper low pressure. At sunrise air temperatures ranged from -3 to +5, however, by late morning air temperatures ranged from -2 to +7 across southern Wisconsin.  Northwest winds of 13 to 22 knots (15 to 25 mph) with gusts to 30 knots (35 mph) generated wind chill values of -20 to -30.  Several public schools delayed the start of classes by 2 hours.",,CSV
200901,13,700,200901,13,1100,26036,152205,WISCONSIN,55,2009,January,Cold/Wind Chill,Z,69,ROCK,MKX,13-JAN-09 07:00:00,CST-6,13-JAN-09 11:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"Bitter cold arctic air poured into South-central and Southeast Wisconsin on January 13th in the wake of an Alberta Clipper low pressure. At sunrise air temperatures ranged from -3 to +5, however, by late morning air temperatures ranged from -2 to +7 across southern Wisconsin.  Northwest winds of 13 to 22 knots (15 to 25 mph) with gusts to 30 knots (35 mph) generated wind chill values of -20 to -30.  Several public schools delayed the start of classes by 2 hours.",,CSV
200901,14,900,200901,14,1300,26038,152230,WISCONSIN,55,2009,January,Lake-Effect Snow,Z,71,RACINE,MKX,14-JAN-09 09:00:00,CST-6,14-JAN-09 13:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"A couple bands of lake-effect snow developed over southern Lake Michigan in association with a meso-low pressure, and then moved inland to affect the counties of Racine and Kenosha.  In the city of Racine (Racine Co.), 8 inches was measured, while 5 inches fell in the city of Kenosha (Kenosha Co.).  The axis of the greatest snow accumulations extended from the city of Racine southwest to near Paddock Lake (Kenosha Co.) where roughly 6 inches fell.  An estimated 2 to 4 inches accumulated over extreme southeast Milwaukee County.  At the Racine Airport, north-northwest winds gusted to 29 knots (33 mph) during the heavy lake-effect snow squalls which lowered visibilities at that location to around 1/4 mile at times.",,CSV
200901,14,900,200901,14,1300,26038,152231,WISCONSIN,55,2009,January,Lake-Effect Snow,Z,72,KENOSHA,MKX,14-JAN-09 09:00:00,CST-6,14-JAN-09 13:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"A couple bands of lake-effect snow developed over southern Lake Michigan in association with a meso-low pressure, and then moved inland to affect the counties of Racine and Kenosha.  In the city of Racine (Racine Co.), 8 inches was measured, while 5 inches fell in the city of Kenosha (Kenosha Co.).  The axis of the greatest snow accumulations extended from the city of Racine southwest to near Paddock Lake (Kenosha Co.) where roughly 6 inches fell.  An estimated 2 to 4 inches accumulated over extreme southeast Milwaukee County.  At the Racine Airport, north-northwest winds gusted to 29 knots (33 mph) during the heavy lake-effect snow squalls which lowered visibilities at that location to around 1/4 mile at times.",,CSV
200901,12,1535,200901,12,2135,27302,160186,WISCONSIN,55,2009,January,Winter Weather,Z,33,TREMPEALEAU,ARX,12-JAN-09 15:35:00,CST-6,12-JAN-09 21:35:00,0,0,0,1,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,,,,,,,,,Several inches of snow led to difficult driving conditions across parts of western Wisconsin during the afternoon and evening of January 12th.,Snow covered roads led to a fatal traffic accident on Highway 95 near Arcadia. A Blair man was driving west on Highway 95 when he lost control of his truck coming down a hill and slid into the path of an oncoming semi truck.,CSV
200905,5,1545,200905,5,1545,29270,171758,WISCONSIN,55,2009,May,Hail,C,13,BURNETT,DLH,05-MAY-09 15:45:00,CST-6,05-MAY-09 15:45:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,4,SW,SIREN,4,SW,SIREN,45.7391,-92.4387,45.7391,-92.4387,Some strong thunderstorms developed across northwest Wisconsin due to a strong shortwave trough and cold air aloft.,,CSV
200905,5,1630,200905,5,1630,29270,171759,WISCONSIN,55,2009,May,Hail,C,31,DOUGLAS,DLH,05-MAY-09 16:30:00,CST-6,05-MAY-09 16:30:00,0,0,0,0,0.00K,0.00K,Amateur Radio,0.75,,,,,,,,,,,0,N,SUPERIOR,0,N,SUPERIOR,46.72,-92.1,46.72,-92.1,Some strong thunderstorms developed across northwest Wisconsin due to a strong shortwave trough and cold air aloft.,The hail fell near the Mariner Mall.,CSV
200905,5,1804,200905,5,1804,29270,171760,WISCONSIN,55,2009,May,Hail,C,99,PRICE,DLH,05-MAY-09 18:04:00,CST-6,05-MAY-09 18:04:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,8,NW,PHILLIPS,8,NW,PHILLIPS,45.7619,-90.5173,45.7619,-90.5173,Some strong thunderstorms developed across northwest Wisconsin due to a strong shortwave trough and cold air aloft.,,CSV
200905,6,1555,200905,6,1555,27518,161539,WISCONSIN,55,2009,May,Hail,C,81,MONROE,ARX,06-MAY-09 15:55:00,CST-6,06-MAY-09 15:55:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,1,NE,SPARTA,1,NE,SPARTA,43.94,-90.81,43.94,-90.81,A few thunderstorms were triggered by an upper level disturbance during the afternoon of May 6. A storm spotter reported hail up to the size of dimes.,A storm spotter reported pea to dime size hail.,CSV
200905,5,1545,200905,5,1545,29270,171935,WISCONSIN,55,2009,May,Hail,C,13,BURNETT,DLH,05-MAY-09 15:45:00,CST-6,05-MAY-09 15:45:00,0,0,0,0,0.00K,0.00K,Amateur Radio,1.25,,,,,,,,,,,5,S,SIREN,5,S,SIREN,45.7076,-92.38,45.7076,-92.38,Some strong thunderstorms developed across northwest Wisconsin due to a strong shortwave trough and cold air aloft.,,CSV
200904,24,1839,200904,24,1839,28391,166965,WISCONSIN,55,2009,April,Hail,C,51,IRON,DLH,24-APR-09 18:39:00,CST-6,24-APR-09 18:39:00,0,0,0,0,0.00K,0.00K,Trained Spotter,1.00,,,,,,,,,,,0,E,MERCER,0,E,MERCER,46.17,-90.07,46.17,-90.07,"A cold front moved through Wisconsin during the afternoon hours. Severe thunderstorms developed out ahead of it, producing large hail and damaging winds.",,CSV
200904,24,1729,200904,24,1729,28391,166969,WISCONSIN,55,2009,April,Hail,C,99,PRICE,DLH,24-APR-09 17:29:00,CST-6,24-APR-09 17:29:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,0,W,KENNAN,0,W,KENNAN,45.53,-90.58,45.53,-90.58,"A cold front moved through Wisconsin during the afternoon hours. Severe thunderstorms developed out ahead of it, producing large hail and damaging winds.",Hail up to dime size fell on Highway 8.,CSV
200904,24,1738,200904,24,1738,28391,166970,WISCONSIN,55,2009,April,Hail,C,99,PRICE,DLH,24-APR-09 17:38:00,CST-6,24-APR-09 17:38:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,0,SE,PRENTICE,0,SE,PRENTICE,45.55,-90.3,45.55,-90.3,"A cold front moved through Wisconsin during the afternoon hours. Severe thunderstorms developed out ahead of it, producing large hail and damaging winds.",,CSV
200904,24,1745,200904,24,1745,28391,166973,WISCONSIN,55,2009,April,Hail,C,99,PRICE,DLH,24-APR-09 17:45:00,CST-6,24-APR-09 17:45:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,0,SE,PRENTICE,0,SE,PRENTICE,45.55,-90.3,45.55,-90.3,"A cold front moved through Wisconsin during the afternoon hours. Severe thunderstorms developed out ahead of it, producing large hail and damaging winds.",,CSV
200904,24,2025,200904,24,2025,28391,166976,WISCONSIN,55,2009,April,Hail,C,99,PRICE,DLH,24-APR-09 20:25:00,CST-6,24-APR-09 20:25:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.88,,,,,,,,,,,0,SE,PRENTICE,0,SE,PRENTICE,45.55,-90.3,45.55,-90.3,"A cold front moved through Wisconsin during the afternoon hours. Severe thunderstorms developed out ahead of it, producing large hail and damaging winds.",,CSV
200904,24,1743,200904,24,1743,28391,166978,WISCONSIN,55,2009,April,Thunderstorm Wind,C,99,PRICE,DLH,24-APR-09 17:43:00,CST-6,24-APR-09 17:43:00,0,0,0,0,0.00K,0.00K,Trained Spotter,50.00,EG,,,,,,,,,,0,SE,PRENTICE,0,SE,PRENTICE,45.55,-90.3,45.55,-90.3,"A cold front moved through Wisconsin during the afternoon hours. Severe thunderstorms developed out ahead of it, producing large hail and damaging winds.",Trees 5 to 6 inches in diameter were blown down.,CSV
200904,24,1810,200904,24,1810,28391,166981,WISCONSIN,55,2009,April,Thunderstorm Wind,C,99,PRICE,DLH,24-APR-09 18:10:00,CST-6,24-APR-09 18:10:00,0,0,0,0,0.00K,0.00K,Law Enforcement,50.00,EG,,,,,,,,,,2,E,FIFIELD,2,E,FIFIELD,45.88,-90.3784,45.88,-90.3784,"A cold front moved through Wisconsin during the afternoon hours. Severe thunderstorms developed out ahead of it, producing large hail and damaging winds.",Trees were blown down near the intersection of Highway 70 and Highway 13.,CSV
200905,1,0,200905,31,2359,29306,171947,WISCONSIN,55,2009,May,Drought,Z,3,ASHLAND,DLH,01-MAY-09 00:00:00,CST-6,31-MAY-09 23:59:00,0,0,0,0,0.00K,0.00K,Other Federal Agency,,,,,,,,,,,,,,,,,,,,,,"Continuing dry conditions and lack of appreciable rain led the U.S. Drought Monitor to continue its severe (D2) drought declaration for Sawyer, Price, southern Ashland, and southern Iron counties, through the month of May.",,CSV
200905,1,0,200905,31,2359,29306,171948,WISCONSIN,55,2009,May,Drought,Z,4,IRON,DLH,01-MAY-09 00:00:00,CST-6,31-MAY-09 23:59:00,0,0,0,0,0.00K,0.00K,Other Federal Agency,,,,,,,,,,,,,,,,,,,,,,"Continuing dry conditions and lack of appreciable rain led the U.S. Drought Monitor to continue its severe (D2) drought declaration for Sawyer, Price, southern Ashland, and southern Iron counties, through the month of May.",,CSV
200905,1,0,200905,31,2359,29306,171949,WISCONSIN,55,2009,May,Drought,Z,9,PRICE,DLH,01-MAY-09 00:00:00,CST-6,31-MAY-09 23:59:00,0,0,0,0,0.00K,0.00K,Other Federal Agency,,,,,,,,,,,,,,,,,,,,,,"Continuing dry conditions and lack of appreciable rain led the U.S. Drought Monitor to continue its severe (D2) drought declaration for Sawyer, Price, southern Ashland, and southern Iron counties, through the month of May.",,CSV
200905,1,0,200905,31,2359,29306,171950,WISCONSIN,55,2009,May,Drought,Z,8,SAWYER,DLH,01-MAY-09 00:00:00,CST-6,31-MAY-09 23:59:00,0,0,0,0,0.00K,0.00K,Other Federal Agency,,,,,,,,,,,,,,,,,,,,,,"Continuing dry conditions and lack of appreciable rain led the U.S. Drought Monitor to continue its severe (D2) drought declaration for Sawyer, Price, southern Ashland, and southern Iron counties, through the month of May.",,CSV
200904,24,1810,200904,24,1810,28391,166983,WISCONSIN,55,2009,April,Thunderstorm Wind,C,99,PRICE,DLH,24-APR-09 18:10:00,CST-6,24-APR-09 18:10:00,0,0,0,0,0.00K,0.00K,Trained Spotter,50.00,EG,,,,,,,,,,0,N,PARK FALLS,0,N,PARK FALLS,45.93,-90.45,45.93,-90.45,"A cold front moved through Wisconsin during the afternoon hours. Severe thunderstorms developed out ahead of it, producing large hail and damaging winds.",A tree was blown down on a power line about a half mile south of Park Falls.,CSV
200904,24,1800,200904,24,1800,28391,166987,WISCONSIN,55,2009,April,Thunderstorm Wind,C,99,PRICE,DLH,24-APR-09 18:00:00,CST-6,24-APR-09 18:00:00,0,0,0,0,0.00K,0.00K,Law Enforcement,50.00,EG,,,,,,,,,,0,E,PHILLIPS,0,E,PHILLIPS,45.68,-90.4,45.68,-90.4,"A cold front moved through Wisconsin during the afternoon hours. Severe thunderstorms developed out ahead of it, producing large hail and damaging winds.",Trees were blown down on a power line on West Solberg Road.,CSV
200904,24,1915,200904,24,1915,28391,166990,WISCONSIN,55,2009,April,Hail,C,113,SAWYER,DLH,24-APR-09 19:15:00,CST-6,24-APR-09 19:15:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,0,E,WINTER,0,E,WINTER,45.82,-91.02,45.82,-91.02,"A cold front moved through Wisconsin during the afternoon hours. Severe thunderstorms developed out ahead of it, producing large hail and damaging winds.",,CSV
200901,13,700,200901,13,1100,26036,152198,WISCONSIN,55,2009,January,Cold/Wind Chill,Z,56,SAUK,MKX,13-JAN-09 07:00:00,CST-6,13-JAN-09 11:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"Bitter cold arctic air poured into South-central and Southeast Wisconsin on January 13th in the wake of an Alberta Clipper low pressure. At sunrise air temperatures ranged from -3 to +5, however, by late morning air temperatures ranged from -2 to +7 across southern Wisconsin.  Northwest winds of 13 to 22 knots (15 to 25 mph) with gusts to 30 knots (35 mph) generated wind chill values of -20 to -30.  Several public schools delayed the start of classes by 2 hours.",,CSV
200901,13,700,200901,13,1100,26036,152199,WISCONSIN,55,2009,January,Cold/Wind Chill,Z,57,COLUMBIA,MKX,13-JAN-09 07:00:00,CST-6,13-JAN-09 11:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"Bitter cold arctic air poured into South-central and Southeast Wisconsin on January 13th in the wake of an Alberta Clipper low pressure. At sunrise air temperatures ranged from -3 to +5, however, by late morning air temperatures ranged from -2 to +7 across southern Wisconsin.  Northwest winds of 13 to 22 knots (15 to 25 mph) with gusts to 30 knots (35 mph) generated wind chill values of -20 to -30.  Several public schools delayed the start of classes by 2 hours.",,CSV
