BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
200709,25,600,200709,30,2359,10832,60089,WISCONSIN,55,2007,September,Drought,Z,73,SOUTHERN MARINETTE,GRB,25-SEP-07 06:00:00,CST-6,30-SEP-07 23:59:00,0,0,0,0,,,Other Federal Agency,,,,,,,,,,,,,,,,,,,,,,Below normal rainfall in northern Wisconsin during the month of September caused severe drought (D2) conditions to expand to the southeast late in the month.,,CSV
200707,1,0,200707,31,2359,8907,50797,WISCONSIN,55,2007,July,Drought,Z,1,DOUGLAS,DLH,01-JUL-07 00:00:00,CST-6,31-JUL-07 23:59:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"After some improvement in June 2007, the long-term drought across much of northwest Wisconsin worsened during July 2007 as severe (D2) drought conditions returned to Douglas, Bayfield, Ashland, Iron, Burnett, and Washburn counties. Total monthly rainfall was below normal, with an average of just 1 to 3 inches.",,CSV
200706,1,0,200706,30,2359,7981,46024,WISCONSIN,55,2007,June,Drought,Z,4,IRON,DLH,01-JUN-07 00:00:00,CST-6,30-JUN-07 23:59:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"The long-term drought across much of northwest Wisconsin improved throughout June. While extreme (D2) drought conditions prevailed at the start of the month, only moderate (D1) drought was reported by month's end. Rainfall amounts were generally close to normal, helping to alleviate drought conditions.","The long-term drought across much of northwest Wisconsin improved throughout June. While extreme (D2) drought conditions prevailed at the start of the month, only moderate (D1) drought was reported by month's end. Rainfall amounts were generally close to normal, helping to alleviate drought conditions.",CSV
200706,1,0,200706,30,2359,7981,46171,WISCONSIN,55,2007,June,Drought,Z,6,BURNETT,DLH,01-JUN-07 00:00:00,CST-6,30-JUN-07 23:59:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"The long-term drought across much of northwest Wisconsin improved throughout June. While extreme (D2) drought conditions prevailed at the start of the month, only moderate (D1) drought was reported by month's end. Rainfall amounts were generally close to normal, helping to alleviate drought conditions.","The long-term drought across much of northwest Wisconsin improved throughout June. While extreme (D2) drought conditions prevailed at the start of the month, only moderate (D1) drought was reported by month's end. Rainfall amounts were generally close to normal, helping to alleviate drought conditions.",CSV
200706,1,0,200706,30,2359,7981,46173,WISCONSIN,55,2007,June,Drought,Z,8,SAWYER,DLH,01-JUN-07 00:00:00,CST-6,30-JUN-07 23:59:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"The long-term drought across much of northwest Wisconsin improved throughout June. While extreme (D2) drought conditions prevailed at the start of the month, only moderate (D1) drought was reported by month's end. Rainfall amounts were generally close to normal, helping to alleviate drought conditions.","The long-term drought across much of northwest Wisconsin improved throughout June. While extreme (D2) drought conditions prevailed at the start of the month, only moderate (D1) drought was reported by month's end. Rainfall amounts were generally close to normal, helping to alleviate drought conditions.",CSV
200707,1,0,200707,31,2359,8907,50798,WISCONSIN,55,2007,July,Drought,Z,2,BAYFIELD,DLH,01-JUL-07 00:00:00,CST-6,31-JUL-07 23:59:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"After some improvement in June 2007, the long-term drought across much of northwest Wisconsin worsened during July 2007 as severe (D2) drought conditions returned to Douglas, Bayfield, Ashland, Iron, Burnett, and Washburn counties. Total monthly rainfall was below normal, with an average of just 1 to 3 inches.",,CSV
200707,1,0,200707,31,2359,8907,50799,WISCONSIN,55,2007,July,Drought,Z,3,ASHLAND,DLH,01-JUL-07 00:00:00,CST-6,31-JUL-07 23:59:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"After some improvement in June 2007, the long-term drought across much of northwest Wisconsin worsened during July 2007 as severe (D2) drought conditions returned to Douglas, Bayfield, Ashland, Iron, Burnett, and Washburn counties. Total monthly rainfall was below normal, with an average of just 1 to 3 inches.",,CSV
200707,1,0,200707,31,2359,8907,50800,WISCONSIN,55,2007,July,Drought,Z,4,IRON,DLH,01-JUL-07 00:00:00,CST-6,31-JUL-07 23:59:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"After some improvement in June 2007, the long-term drought across much of northwest Wisconsin worsened during July 2007 as severe (D2) drought conditions returned to Douglas, Bayfield, Ashland, Iron, Burnett, and Washburn counties. Total monthly rainfall was below normal, with an average of just 1 to 3 inches.",,CSV
200707,1,0,200707,31,2359,8907,50801,WISCONSIN,55,2007,July,Drought,Z,7,WASHBURN,DLH,01-JUL-07 00:00:00,CST-6,31-JUL-07 23:59:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"After some improvement in June 2007, the long-term drought across much of northwest Wisconsin worsened during July 2007 as severe (D2) drought conditions returned to Douglas, Bayfield, Ashland, Iron, Burnett, and Washburn counties. Total monthly rainfall was below normal, with an average of just 1 to 3 inches.",,CSV
200707,1,0,200707,31,2359,8907,50802,WISCONSIN,55,2007,July,Drought,Z,6,BURNETT,DLH,01-JUL-07 00:00:00,CST-6,31-JUL-07 23:59:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"After some improvement in June 2007, the long-term drought across much of northwest Wisconsin worsened during July 2007 as severe (D2) drought conditions returned to Douglas, Bayfield, Ashland, Iron, Burnett, and Washburn counties. Total monthly rainfall was below normal, with an average of just 1 to 3 inches.",,CSV
200706,1,0,200706,30,2359,7981,46022,WISCONSIN,55,2007,June,Drought,Z,2,BAYFIELD,DLH,01-JUN-07 00:00:00,CST-6,30-JUN-07 23:59:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"The long-term drought across much of northwest Wisconsin improved throughout June. While extreme (D2) drought conditions prevailed at the start of the month, only moderate (D1) drought was reported by month's end. Rainfall amounts were generally close to normal, helping to alleviate drought conditions.","The long-term drought across much of northwest Wisconsin improved throughout June. While extreme (D2) drought conditions prevailed at the start of the month, only moderate (D1) drought was reported by month's end. Rainfall amounts were generally close to normal, helping to alleviate drought conditions.",CSV
200706,1,0,200706,30,2359,7981,46023,WISCONSIN,55,2007,June,Drought,Z,3,ASHLAND,DLH,01-JUN-07 00:00:00,CST-6,30-JUN-07 23:59:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"The long-term drought across much of northwest Wisconsin improved throughout June. While extreme (D2) drought conditions prevailed at the start of the month, only moderate (D1) drought was reported by month's end. Rainfall amounts were generally close to normal, helping to alleviate drought conditions.","The long-term drought across much of northwest Wisconsin improved throughout June. While extreme (D2) drought conditions prevailed at the start of the month, only moderate (D1) drought was reported by month's end. Rainfall amounts were generally close to normal, helping to alleviate drought conditions.",CSV
200701,1,0,200701,31,2359,2379,11729,WISCONSIN,55,2007,January,Drought,Z,3,ASHLAND,DLH,01-JAN-07 00:00:00,CST-6,31-JAN-07 23:59:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Drought conditions continued through the month of January across northwest Wisconsin. Extreme drought conditions plagued the northwestern half of Douglas County, according to the U.S. Drought Monitor. Severe drought conditions were found across Bayfield, Ashland, Iron, Burnett, the northern half of Washburn County, and the southeastern half of Douglas County.",,CSV
200701,1,0,200701,31,2359,2379,11730,WISCONSIN,55,2007,January,Drought,Z,2,BAYFIELD,DLH,01-JAN-07 00:00:00,CST-6,31-JAN-07 23:59:00,0,0,0,0,0.00K,0.00K,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Drought conditions continued through the month of January across northwest Wisconsin. Extreme drought conditions plagued the northwestern half of Douglas County, according to the U.S. Drought Monitor. Severe drought conditions were found across Bayfield, Ashland, Iron, Burnett, the northern half of Washburn County, and the southeastern half of Douglas County.",,CSV
200708,1,0,200708,15,2359,10529,58487,WISCONSIN,55,2007,August,Drought,Z,58,DODGE,MKX,01-AUG-07 00:00:00,CST-6,15-AUG-07 23:59:00,0,0,0,0,0.00K,,Mesonet,,,,,,,,,,,,,,,,,,,,,,"The July drought continued through the first two weeks of August, 2007, over parts of south-central and southeast Wisconsin.  The area was north of a line from Baraboo to Watertown to Mequon.  The corn, alfalfa, and soybean crops were affected, especially in the higher areas or well-drained or poor soils. It is unknown how much of a monetary loss the drought generated.  Thundestorm rains gradually reduced the effects of the drought by mid-month.  D1 (moderate) drought conditions were observed, which improved to D0 (abnormally dry) by the middle of August , 2007.",,CSV
200708,1,0,200708,15,2359,10529,58488,WISCONSIN,55,2007,August,Drought,Z,59,WASHINGTON,MKX,01-AUG-07 00:00:00,CST-6,15-AUG-07 23:59:00,0,0,0,0,0.00K,,Mesonet,,,,,,,,,,,,,,,,,,,,,,"The July drought continued through the first two weeks of August, 2007, over parts of south-central and southeast Wisconsin.  The area was north of a line from Baraboo to Watertown to Mequon.  The corn, alfalfa, and soybean crops were affected, especially in the higher areas or well-drained or poor soils. It is unknown how much of a monetary loss the drought generated.  Thundestorm rains gradually reduced the effects of the drought by mid-month.  D1 (moderate) drought conditions were observed, which improved to D0 (abnormally dry) by the middle of August , 2007.",,CSV
200708,1,0,200708,15,2359,10529,58489,WISCONSIN,55,2007,August,Drought,Z,60,OZAUKEE,MKX,01-AUG-07 00:00:00,CST-6,15-AUG-07 23:59:00,0,0,0,0,0.00K,,Mesonet,,,,,,,,,,,,,,,,,,,,,,"The July drought continued through the first two weeks of August, 2007, over parts of south-central and southeast Wisconsin.  The area was north of a line from Baraboo to Watertown to Mequon.  The corn, alfalfa, and soybean crops were affected, especially in the higher areas or well-drained or poor soils. It is unknown how much of a monetary loss the drought generated.  Thundestorm rains gradually reduced the effects of the drought by mid-month.  D1 (moderate) drought conditions were observed, which improved to D0 (abnormally dry) by the middle of August , 2007.",,CSV
200709,18,1930,200709,18,1930,11114,61084,WISCONSIN,55,2007,September,Thunderstorm Wind,C,111,SAUK,MKX,18-SEP-07 19:30:00,CST-6,18-SEP-07 19:30:00,0,0,0,0,5.00K,0.00K,Law Enforcement,56.00,EG,,,,,,,,,,0,N,IRONTON,0,N,IRONTON,43.55,-90.13,43.55,-90.13,A line of strong to severe thunderstorms moved northeast through southern Wisconsin.  Short segments of the line managed to bow out and generate isolated downbursts.,Powerful thunderstorm downburst winds gusting to an estimated 56 knots (65 mph) toppled several large trees.  Tree branch debris knocked down some power lines.,CSV
200708,22,25,200708,22,25,10326,57469,WISCONSIN,55,2007,August,Hail,C,25,DANE,MKX,22-AUG-07 00:25:00,CST-6,22-AUG-07 00:25:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,1,N,SUN PRAIRIE,1,N,SUN PRAIRIE,43.1945,-89.2,43.1945,-89.2,"Short lines of severe thunderstorms moved east-northeast through south-central and southeast Wisconsin during the overnight hours.  Some cell movement exceeded 43 kts (50 mph) to the east.  Powerful downburst winds reached hurricane-force at 64 knots or higher (74 mph+), resulting in considerable tree and power-line damage.  Synoptically, a stationary front stretched from northern Iowa to northern Illinois.  Warm, moist, unstable air flowed north over the front in association with an upper-level short-wave trough, resulting in thunderstorm generation.",,CSV
200708,22,2,200708,22,2,10326,57465,WISCONSIN,55,2007,August,Thunderstorm Wind,C,65,LAFAYETTE,MKX,22-AUG-07 00:02:00,CST-6,22-AUG-07 00:02:00,0,0,0,0,25.00K,0.00K,Law Enforcement,52.00,EG,,,,,,,,,,3,NW,BELMONT,3,NW,BELMONT,42.7607,-90.3718,42.7607,-90.3718,"Short lines of severe thunderstorms moved east-northeast through south-central and southeast Wisconsin during the overnight hours.  Some cell movement exceeded 43 kts (50 mph) to the east.  Powerful downburst winds reached hurricane-force at 64 knots or higher (74 mph+), resulting in considerable tree and power-line damage.  Synoptically, a stationary front stretched from northern Iowa to northern Illinois.  Warm, moist, unstable air flowed north over the front in association with an upper-level short-wave trough, resulting in thunderstorm generation.",Powerful thunderstorm wind gusts to 52 knots (60 mph) toppled several large trees and damaged several power-lines.,CSV
200708,24,300,200708,24,300,10373,57688,WISCONSIN,55,2007,August,Lightning,C,111,SAUK,MKX,24-AUG-07 03:00:00,CST-6,24-AUG-07 03:00:00,0,0,0,0,1.90M,0.00K,Newspaper,,,,,,,,,,,,1,W,SAUK CITY,1,W,SAUK CITY,43.27,-89.7499,43.27,-89.7499,Scattered thundestorms with plenty of lightning rolled through south-central Wisconsin.,"Lightning struck a commerical peg farm near Sauk City, killing about 1900 pigs.  The exact location of the farm isn't known.",CSV
200709,18,1935,200709,18,1935,11114,61085,WISCONSIN,55,2007,September,Thunderstorm Wind,C,111,SAUK,MKX,18-SEP-07 19:35:00,CST-6,18-SEP-07 19:35:00,0,0,0,0,5.00K,0.00K,Law Enforcement,56.00,EG,,,,,,,,,,0,N,LA VALLE,0,N,LA VALLE,43.58,-90.13,43.58,-90.13,A line of strong to severe thunderstorms moved northeast through southern Wisconsin.  Short segments of the line managed to bow out and generate isolated downbursts.,Powerful thunderstorm downburst winds gusting to an estimated 56 knots (65 mph) toppled several large trees.  Tree branch debris knocked down some power lines.,CSV
200709,18,1939,200709,18,1939,11114,61086,WISCONSIN,55,2007,September,Thunderstorm Wind,C,111,SAUK,MKX,18-SEP-07 19:39:00,CST-6,18-SEP-07 19:39:00,0,0,0,0,5.00K,0.00K,Law Enforcement,56.00,EG,,,,,,,,,,2,NW,REEDSBURG,2,NW,REEDSBURG,43.5505,-90.0282,43.5505,-90.0282,A line of strong to severe thunderstorms moved northeast through southern Wisconsin.  Short segments of the line managed to bow out and generate isolated downbursts.,Powerful thunderstorm downburst winds gusting to an estimated 56 knots (65 mph) toppled several large trees.  Tree branch debris knocked down some power lines.,CSV
200709,27,1441,200709,27,1445,11119,61106,WISCONSIN,55,2007,September,Hail,C,79,MILWAUKEE,MKX,27-SEP-07 14:41:00,CST-6,27-SEP-07 14:45:00,0,0,0,0,0.00K,0.00K,NWS Employee,0.75,,,,,,,,,,,1,NE,FRANKLIN,2,E,FRANKLIN,42.8802,-88.0661,42.87,-88.0406,"An northwest flow of cold and unstable air aloft allowed scattered thunderstorms to develop and move southeast through southeastern Wisconsin.  Some of the storms pulsed to severe limits and generated large hail.  However, low-level south winds veered to west-southwest in the lowest 3 thousand feet of the atmosphere, allowing for the generation of low-level vorticity and an isolated tornado in central Racine County.",,CSV
200708,22,100,200708,22,100,10326,57747,WISCONSIN,55,2007,August,Lightning,C,133,WAUKESHA,MKX,22-AUG-07 01:00:00,CST-6,22-AUG-07 01:00:00,0,0,0,0,200.00K,0.00K,Newspaper,,,,,,,,,,,,0,N,WATERVILLE,0,N,WATERVILLE,43.02,-88.43,43.02,-88.43,"Short lines of severe thunderstorms moved east-northeast through south-central and southeast Wisconsin during the overnight hours.  Some cell movement exceeded 43 kts (50 mph) to the east.  Powerful downburst winds reached hurricane-force at 64 knots or higher (74 mph+), resulting in considerable tree and power-line damage.  Synoptically, a stationary front stretched from northern Iowa to northern Illinois.  Warm, moist, unstable air flowed north over the front in association with an upper-level short-wave trough, resulting in thunderstorm generation.","Lightning struck the roof of a church, started a fire, and damaged the church's sound system, computer system, and natural gas lines.  An automated fire-sprinkler system limited the amount of fire damage.",CSV
200708,1,0,200708,15,2359,10529,58481,WISCONSIN,55,2007,August,Drought,Z,46,MARQUETTE,MKX,01-AUG-07 00:00:00,CST-6,15-AUG-07 23:59:00,0,0,0,0,0.00K,,Mesonet,,,,,,,,,,,,,,,,,,,,,,"The July drought continued through the first two weeks of August, 2007, over parts of south-central and southeast Wisconsin.  The area was north of a line from Baraboo to Watertown to Mequon.  The corn, alfalfa, and soybean crops were affected, especially in the higher areas or well-drained or poor soils. It is unknown how much of a monetary loss the drought generated.  Thundestorm rains gradually reduced the effects of the drought by mid-month.  D1 (moderate) drought conditions were observed, which improved to D0 (abnormally dry) by the middle of August , 2007.",,CSV
200709,20,1800,200709,21,100,11116,61101,WISCONSIN,55,2007,September,Dense Fog,Z,72,KENOSHA,MKX,20-SEP-07 18:00:00,CST-6,21-SEP-07 01:00:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,Dense fog affected parts of east-central and southeast Wisconsin during the overnight hours and lowered visibilities to 1/8 to 1/4 mile. Several airplane flights were delayed or cancelled.  The dense fog was actually leftover dense fog that had persisted over the nearshore waters of Lake Michigan from the early morning hours of September 20th.  A light southeast wind during the daytime hours transported the leftover dense fog inland.  Clear skies and radiational cooling allowed the dense fog to expand as it moved inland.,,CSV
200709,27,1508,200709,27,1508,11119,61107,WISCONSIN,55,2007,September,Hail,C,79,MILWAUKEE,MKX,27-SEP-07 15:08:00,CST-6,27-SEP-07 15:08:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.88,,,,,,,,,,,0,N,OAK CREEK,0,N,OAK CREEK,42.87,-87.87,42.87,-87.87,"An northwest flow of cold and unstable air aloft allowed scattered thunderstorms to develop and move southeast through southeastern Wisconsin.  Some of the storms pulsed to severe limits and generated large hail.  However, low-level south winds veered to west-southwest in the lowest 3 thousand feet of the atmosphere, allowing for the generation of low-level vorticity and an isolated tornado in central Racine County.",,CSV
200709,27,1511,200709,27,1511,11119,61108,WISCONSIN,55,2007,September,Hail,C,79,MILWAUKEE,MKX,27-SEP-07 15:11:00,CST-6,27-SEP-07 15:11:00,0,0,0,0,0.00K,0.00K,COOP Observer,0.75,,,,,,,,,,,0,N,WEST ALLIS,0,N,WEST ALLIS,43,-87.97,43,-87.97,"An northwest flow of cold and unstable air aloft allowed scattered thunderstorms to develop and move southeast through southeastern Wisconsin.  Some of the storms pulsed to severe limits and generated large hail.  However, low-level south winds veered to west-southwest in the lowest 3 thousand feet of the atmosphere, allowing for the generation of low-level vorticity and an isolated tornado in central Racine County.",,CSV
200709,27,1508,200709,27,1508,11119,61109,WISCONSIN,55,2007,September,Hail,C,101,RACINE,MKX,27-SEP-07 15:08:00,CST-6,27-SEP-07 15:08:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,0,N,CALEDONIA,0,N,CALEDONIA,42.8,-87.93,42.8,-87.93,"An northwest flow of cold and unstable air aloft allowed scattered thunderstorms to develop and move southeast through southeastern Wisconsin.  Some of the storms pulsed to severe limits and generated large hail.  However, low-level south winds veered to west-southwest in the lowest 3 thousand feet of the atmosphere, allowing for the generation of low-level vorticity and an isolated tornado in central Racine County.",,CSV
200709,27,1523,200709,27,1523,11119,61110,WISCONSIN,55,2007,September,Hail,C,79,MILWAUKEE,MKX,27-SEP-07 15:23:00,CST-6,27-SEP-07 15:23:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,4,N,MILWAUKEE TIMMERMAN AIRPORT,4,N,MILWAUKEE TIMMERMAN AIRPORT,43.1778,-88.03,43.1778,-88.03,"An northwest flow of cold and unstable air aloft allowed scattered thunderstorms to develop and move southeast through southeastern Wisconsin.  Some of the storms pulsed to severe limits and generated large hail.  However, low-level south winds veered to west-southwest in the lowest 3 thousand feet of the atmosphere, allowing for the generation of low-level vorticity and an isolated tornado in central Racine County.",,CSV
200708,21,2330,200708,21,2330,10326,57440,WISCONSIN,55,2007,August,Thunderstorm Wind,C,111,SAUK,MKX,21-AUG-07 23:30:00,CST-6,21-AUG-07 23:30:00,0,0,0,0,100.00K,0.00K,Law Enforcement,65.00,EG,,,,,,,,,,0,N,REEDSBURG,0,N,REEDSBURG,43.53,-90,43.53,-90,"Short lines of severe thunderstorms moved east-northeast through south-central and southeast Wisconsin during the overnight hours.  Some cell movement exceeded 43 kts (50 mph) to the east.  Powerful downburst winds reached hurricane-force at 64 knots or higher (74 mph+), resulting in considerable tree and power-line damage.  Synoptically, a stationary front stretched from northern Iowa to northern Illinois.  Warm, moist, unstable air flowed north over the front in association with an upper-level short-wave trough, resulting in thunderstorm generation.",Powerful thunderstorm wind gusts to 65 knots (75 mph) toppled many trees and damaged several power-lines.,CSV
200708,21,2340,200708,21,2340,10326,57442,WISCONSIN,55,2007,August,Thunderstorm Wind,C,111,SAUK,MKX,21-AUG-07 23:40:00,CST-6,21-AUG-07 23:40:00,0,0,0,0,100.00K,0.00K,Law Enforcement,65.00,EG,,,,,,,,,,0,N,LAKE DELTON,0,N,LAKE DELTON,43.58,-89.78,43.58,-89.78,"Short lines of severe thunderstorms moved east-northeast through south-central and southeast Wisconsin during the overnight hours.  Some cell movement exceeded 43 kts (50 mph) to the east.  Powerful downburst winds reached hurricane-force at 64 knots or higher (74 mph+), resulting in considerable tree and power-line damage.  Synoptically, a stationary front stretched from northern Iowa to northern Illinois.  Warm, moist, unstable air flowed north over the front in association with an upper-level short-wave trough, resulting in thunderstorm generation.",Powerful thunderstorm wind gusts to 65 knots (75 mph) toppled many trees and damaged several power-lines.,CSV
